PRECISION,RECALL,F1,DISCRIMINATION THRESHOLDS
0.3889927553166628,1.0,0.5601076806595441,0.0
0.39595478881618085,0.99969960949234,0.5672404976989944,0.0175
0.3961433162718724,0.99969960949234,0.5674339300937766,0.017833333333333333
0.3961904761904762,0.99969960949234,0.5674823088072299,0.017857142857142856
0.39647367167024067,0.99969960949234,0.5677727544143991,0.017916666666666664
0.39675727229375296,0.99969960949234,0.5680634974822907,0.017916666666666668
0.39718343477741974,0.99969960949234,0.5685001708233687,0.018000000000000002
0.39723084268321796,0.99969960949234,0.5685487315281456,0.018125
0.3972782619076042,0.99969960949234,0.568597300529643,0.018166666666666664
0.39742058753283976,0.99969960949234,0.5687430573357259,0.018166666666666668
0.39746805207213665,0.99969960949234,0.5687916595453769,0.018214285714285714
0.39751552795031053,0.99969960949234,0.5688402700623878,0.01825
0.4020780476017881,0.99969960949234,0.5734964673444771,0.018333333333333333
0.402321083172147,0.99969960949234,0.5737436427894148,0.018500000000000003
0.40236972554709227,0.99969960949234,0.5737931034482759,0.018571428571428572
0.4025157232704403,0.99969960949234,0.5739415366042941,0.018583333333333334
0.404226891776995,0.99969960949234,0.5756789482788444,0.01875
0.40442338072669826,0.99969960949234,0.5758781796158504,0.018833333333333334
0.4048661800486618,0.99969960949234,0.576326954714694,0.019
0.40491543983452977,0.99969960949234,0.5763768617942501,0.01908333333333333
0.40625,0.99969960949234,0.5777276278100859,0.019166666666666665
0.4074935716909514,0.99969960949234,0.5789839944328462,0.01916666666666667
0.40754347293656623,0.99969960949234,0.5790343627664203,0.019285714285714285
0.40759338640538884,0.99969960949234,0.579084739864277,0.019375
0.40764331210191085,0.99969960949234,0.5791351257287044,0.019416666666666665
0.4081432425803287,0.99969960949234,0.5796394670382305,0.0195
0.40844378988708885,0.99969960949234,0.5799424936830182,0.01958333333333333
0.40849392414385666,0.99969960949234,0.5799930289299408,0.019642857142857142
0.4085440707095507,0.99969960949234,0.5800435729847495,0.019666666666666666
0.4086444007858546,0.99969960949234,0.5801446875272378,0.01966666666666667
0.4086945843055385,0.99969960949234,0.5801952580195259,0.01975
0.40884520884520886,0.99969960949234,0.5803470224082309,0.019833333333333335
0.40894568690095845,0.99969960949234,0.58044824278364,0.019916666666666666
0.4091467912466191,0.99969960949234,0.5806507894966414,0.019999999999999997
0.41740875454659476,0.99969960949234,0.588922314634578,0.02
0.41746111389864526,0.99969960949234,0.5889744270418547,0.02008333333333333
0.41751348638815705,0.99969960949234,0.5890265486725663,0.020166666666666666
0.4175658720200753,0.99969960949234,0.5890786795291619,0.02020833333333333
0.4177231078197565,0.99969960949234,0.5892351274787536,0.02025
0.41814298278678225,0.99969960949234,0.589652728561304,0.020416666666666666
0.41830065359477125,0.99969960949234,0.5898094816127603,0.02041666666666667
0.41851106639839036,0.99969960949234,0.5900186153709778,0.020499999999999997
0.4185637026789083,0.99969960949234,0.5900709219858156,0.020583333333333335
0.41861635220125787,0.99969960949234,0.5901232378756982,0.020625
0.4186690149704365,0.99969960949234,0.5901755630430927,0.020642857142857143
0.418774380269284,0.99969960949234,0.5902802412202909,0.020666666666666663
0.4188797986154814,0.99969960949234,0.590384956537165,0.02075
0.4207332490518331,0.99969960949234,0.5922235074294866,0.02083333333333333
0.4212125047462347,0.99969960949234,0.5926981300089047,0.020833333333333336
0.42158601469470486,0.99969960949234,0.5930678071816805,0.021
0.4216394273406816,0.99969960949234,0.5931206558545714,0.021041666666666667
0.4216928535225545,0.99969960949234,0.5931735139470636,0.02110714285714286
0.42174629324546953,0.99969960949234,0.5932263814616756,0.021166666666666667
0.4217997465145754,0.99969960949234,0.593279258400927,0.021190476190476187
0.42324812412565177,0.99969960949234,0.5947105075053609,0.02125
0.42340966921119594,0.99969960949234,0.5948699615693985,0.021333333333333333
0.4234635449802774,0.99969960949234,0.5949231319270646,0.02142857142857143
0.4236791852323361,0.99969960949234,0.5951359084406295,0.0215
0.42552103311596984,0.99969960949234,0.5969506726457399,0.021666666666666664
0.4267760964349833,0.99969960949234,0.5981845960276804,0.02166666666666667
0.426885582349923,0.99969960949234,0.5982921348314606,0.02175
0.4269951244547088,0.99969960949234,0.5983997123078306,0.021833333333333337
0.4270499165918132,0.99969960949234,0.5984535155547565,0.021916666666666664
0.42726922583130056,0.99969960949234,0.5986688253282965,0.022000000000000002
0.4276535594962734,0.99969960949234,0.5990459904599046,0.02208333333333333
0.4280936454849498,0.99969960949234,0.5994776186616231,0.022083333333333333
0.4281487199279557,0.99969960949234,0.5995316159250585,0.022166666666666664
0.4283140283140283,0.99969960949234,0.5996936660960447,0.022166666666666668
0.42836915947998455,0.99969960949234,0.5997477022887007,0.022250000000000002
0.42842430484037075,0.99969960949234,0.5998017482202397,0.022291666666666664
0.4284794644006695,0.99969960949234,0.5998558038932948,0.022333333333333334
0.43446475195822454,0.99969960949234,0.6056966056966057,0.0225
0.4345782188560982,0.99969960949234,0.605806862655866,0.022666666666666665
0.43463497453310695,0.99969960949234,0.605862006189696,0.02270833333333333
0.4346917450365726,0.99969960949234,0.6059171597633135,0.02275
0.4348621455638312,0.99969960949234,0.6060826807503187,0.02283333333333333
0.43526026680617314,0.99969960949234,0.6064692482915717,0.022916666666666665
0.435488092122481,0.99969960949234,0.6066903655090693,0.02291666666666667
0.43571615606179626,0.99969960949234,0.6069116440229779,0.023
0.4357732093754092,0.99969960949234,0.6069669888747037,0.023047619047619046
0.4358302776322682,0.99969960949234,0.6070223438212495,0.023125
0.43600157212105334,0.99969960949234,0.6071884692574349,0.023166666666666665
0.4360587002096436,0.99969960949234,0.6072438646108931,0.023214285714285715
0.43611584327086883,0.99969960949234,0.6072992700729927,0.023250000000000003
0.4385872430152873,0.99969960949234,0.60969130713566,0.02333333333333333
0.43905013192612136,0.99969960949234,0.6101384178201485,0.023333333333333334
0.4391080617495712,0.99969960949234,0.6101943527686102,0.023416666666666662
0.4392239672693678,0.99969960949234,0.6103062534384741,0.0235
0.4393399339933993,0.99969960949234,0.6104181951577403,0.023583333333333335
0.43939794032215473,0.99969960949234,0.6104741814179584,0.023690476190476185
0.4394559619701571,0.99969960949234,0.6105301779490001,0.023749999999999997
0.440969921823241,0.99969960949234,0.611989702096359,0.02375
0.4411452810180276,0.99969960949234,0.612158557895705,0.02383333333333333
0.4412037650802068,0.99969960949234,0.6122148638704931,0.023916666666666666
0.44126226465128615,0.99969960949234,0.6122711802042131,0.023928571428571428
0.44184811471056823,0.99969960949234,0.6128349139121627,0.024
0.4419067852874784,0.99969960949234,0.6128913443830571,0.024071428571428573
0.4436741767764298,0.99969960949234,0.6145891043397969,0.024166666666666666
0.4442664530770258,0.99969960949234,0.6151571164510167,0.02416666666666667
0.44432576769025367,0.99969960949234,0.6152139754136241,0.024249999999999997
0.44438509814394445,0.99969960949234,0.6152708448881494,0.024333333333333332
0.44456318461127436,0.99969960949234,0.6154415164123902,0.024333333333333335
0.44468198824158206,0.99969960949234,0.6155553500416167,0.024416666666666663
0.4449197860962567,0.99969960949234,0.6157831436765658,0.0245
0.44557504351318783,0.99969960949234,0.616410446378959,0.024583333333333332
0.44563470808784145,0.99969960949234,0.6164675372788737,0.024583333333333336
0.44569438864336414,0.99969960949234,0.6165246387550944,0.024666666666666663
0.4457540851861773,0.99969960949234,0.6165817508105604,0.024666666666666667
0.44581379772270596,0.99969960949234,0.616638873448212,0.024702380952380948
0.44587352625937837,0.99969960949234,0.6166960066709906,0.024722222222222222
0.445993031358885,0.99969960949234,0.6168103048836994,0.02475
0.44617240917013007,0.99969960949234,0.6169818316648128,0.024833333333333332
0.4462920745608153,0.99969960949234,0.6170962358613017,0.024999999999999994
0.45082633432674074,0.99969960949234,0.6214172346186164,0.025
0.4508874136295895,0.99969960949234,0.6214752567693744,0.02505952380952381
0.45100962189998645,0.99969960949234,0.6215913335823683,0.025166666666666667
0.4510707508809976,0.99969960949234,0.6216493882506771,0.02517857142857143
0.4511930585683297,0.99969960949234,0.6217655301261094,0.025249999999999998
0.4512542372881356,0.99969960949234,0.6218236173393124,0.025333333333333333
0.45131543260103063,0.99969960949234,0.6218817154068952,0.025357142857142856
0.45198967812033136,0.99969960949234,0.6225215114104002,0.025416666666666664
0.4523582982193829,0.99969960949234,0.6228710462287105,0.0255
0.4524197933659598,0.99969960949234,0.6229293401965372,0.025500000000000002
0.45248130523453434,0.99969960949234,0.6229876450767503,0.02560714285714286
0.45266594124047876,0.99969960949234,0.6231626252223574,0.025666666666666664
