PRECISION,RECALL,F1,DISCRIMINATION THRESHOLDS
0.23739186723945155,1.0,0.38369715128168547,0.0
0.24873566054027385,0.9997521070897373,0.39836033188463066,0.0025
0.248766345916605,0.9997521070897373,0.3983996838881754,0.0026666666666666666
0.2487816914440812,0.9997521070897373,0.398419362805631,0.002857142857142857
0.24893525091043764,0.9997521070897373,0.39861625895725233,0.0029166666666666664
0.24930456821413116,0.9997521070897373,0.3990896046707239,0.003
0.25294781736076266,0.9997521070897373,0.40374411853038344,0.003333333333333333
0.25297955087191065,0.9997521070897373,0.4037845414497397,0.0034999999999999996
0.2530430417869243,0.9997521070897373,0.4038654115762067,0.0035714285714285713
0.253138337936229,0.9997521070897373,0.40398677752178713,0.003666666666666667
0.2545925130989205,0.9997521070897373,0.40583647798742134,0.00375
0.25460858585858587,0.9997521070897373,0.40585689846029993,0.003833333333333333
0.2546246606477682,0.9997521070897373,0.40587732098827556,0.0038888888888888883
0.2546407374668519,0.9997521070897373,0.40589774557165864,0.0038888888888888888
0.2546728971962617,0.9997521070897373,0.40593860090588824,0.003928571428571429
0.2550594485201113,0.9997521070897373,0.4064295072054822,0.004
0.2550755802922016,0.9997521070897373,0.4064499874023684,0.004047619047619047
0.25632388458116184,0.9997521070897373,0.4080331849453662,0.004166666666666667
0.2563401766986589,0.9997521070897373,0.4080538270855466,0.00425
0.2563890654799746,0.9997521070897373,0.40811576603926336,0.004285714285714285
0.2564053658846716,0.9997521070897373,0.408136416535951,0.004375
0.2566991279994908,0.9997521070897373,0.40850848316029376,0.0045000000000000005
0.2567154678548695,0.9997521070897373,0.4085291734197731,0.004523809523809524
0.25696081554635236,0.9997521070897373,0.4088397790055249,0.004583333333333333
0.2569771887345482,0.9997521070897373,0.40886050283860503,0.004642857142857143
0.2570263208208527,0.9997521070897373,0.40892268694550055,0.004666666666666667
0.25704270235818993,0.9997521070897373,0.40894341918474963,0.0047619047619047615
0.2812216721288613,0.9997521070897373,0.43896598639455786,0.005
0.2812412831241283,0.9997521070897373,0.43898987700010883,0.005124999999999999
0.2812608968547318,0.9997521070897373,0.43901377020628096,0.005166666666666666
0.2813786367124817,0.9997521070897373,0.4391571840801437,0.005333333333333333
0.2816930921282392,0.9997521070897373,0.439540079559697,0.005416666666666666
0.2819491051454139,0.9997521070897373,0.4398516741193151,0.0055000000000000005
0.28196881773054605,0.9997521070897373,0.43987566123139005,0.005625
0.28210688304420817,0.9997521070897373,0.4400436442989635,0.005666666666666666
0.28212661769849595,0.9997521070897373,0.44006765235419276,0.005714285714285714
0.2838941292411657,0.9997521070897373,0.4422149122807018,0.005833333333333333
0.28395409420544954,0.9997521070897373,0.442287656961123,0.005833333333333334
0.28417418263810595,0.9997521070897373,0.44255459234061234,0.006
0.2856232294617564,0.9997521070897373,0.4443097939847967,0.00625
0.2856636917410398,0.9997521070897373,0.44435874834728956,0.006333333333333333
0.28568392717999574,0.9997521070897373,0.44438322957412807,0.006428571428571428
0.28596752464014746,0.9997521070897373,0.44472625020675965,0.006500000000000001
0.2890417831290762,0.9997521070897373,0.4484349808194808,0.006666666666666666
0.28910394265232975,0.9997521070897373,0.44850978647686834,0.006666666666666667
0.2891453971895612,0.9997521070897373,0.44855967078189296,0.006750000000000001
0.2892076012907852,0.9997521070897373,0.4486345180488348,0.006785714285714286
0.2892283419391853,0.9997521070897373,0.44865947268884193,0.006833333333333333
0.28924908556264795,0.9997521070897373,0.4486844301051343,0.006833333333333334
0.2896021829671119,0.9997521070897373,0.44910913140311803,0.006999999999999999
0.29006041426927504,0.9997521070897373,0.44965993979261903,0.007083333333333333
0.2901021435764638,0.9997521070897373,0.44971008028545933,0.007142857142857143
0.2901230127328969,0.9997521070897373,0.4497351547253973,0.007166666666666666
0.2901438848920863,0.9997521070897373,0.4497602319616371,0.0072499999999999995
0.29016476005468017,0.9997521070897373,0.4497853119946467,0.007261904761904762
0.2901856382213268,0.9997521070897373,0.44981039482489404,0.007291666666666666
0.29020651939267467,0.9997521070897373,0.44983548045284705,0.007333333333333333
0.2903318695558275,0.9997521070897373,0.4499860529986054,0.007333333333333334
0.2903643957943252,0.9995042141794744,0.44999999999999996,0.007499999999999999
0.3035230352303523,0.9995042141794744,0.4656426839126919,0.0075
0.30354588571858765,0.9995042141794744,0.4656695732517179,0.007666666666666666
0.3035687396476434,0.9995042141794744,0.4656964656964656,0.007678571428571428
0.3036144578313253,0.9995042141794744,0.46575025990527896,0.00775
0.3036830609324396,0.9995042141794744,0.46583097452486855,0.007833333333333333
0.303728813559322,0.9995042141794744,0.4658847998151251,0.007857142857142858
0.3040723981900452,0.9995042141794744,0.4662888863189545,0.007916666666666666
0.30409533147296175,0.9995042141794744,0.46631585034406986,0.007916666666666667
0.30455472467709044,0.9995042141794744,0.4668557864875818,0.008
0.3046007403490217,0.9995042141794744,0.4669098488796248,0.008083333333333333
0.3046237533998187,0.9995042141794744,0.4669368847712796,0.008125
0.30464676992822065,0.9995042141794744,0.46696392379408197,0.008166666666666666
0.30466978993501587,0.9995042141794744,0.46699096594857537,0.008214285714285714
0.30469281342099297,0.9995042141794744,0.46701801123530423,0.00825
0.30943975441289334,0.9995042141794744,0.4725738396624473,0.008333333333333333
0.3094635044899839,0.9995042141794744,0.4726015354861396,0.008416666666666666
0.3097487900437889,0.9995042141794744,0.4729341387601901,0.0085
0.3097963887821744,0.9995042141794744,0.47298961815942286,0.008571428571428572
0.30986781432523824,0.9995042141794744,0.4730728616684266,0.008666666666666666
0.30989163015909615,0.9995042141794744,0.47310061601642717,0.008690476190476191
0.3099154496541122,0.9995042141794744,0.4731283736212157,0.008749999999999999
0.31221929688709926,0.9995042141794744,0.4758083549681378,0.00875
